merchant,period,churn_predicted,churn_probability
184f3ef3fc,2034-12,0,0.26
186212cf92,2034-12,1,0.71
18669a8590,2034-12,0,0.22
1868716588,2034-12,0,0.04
18809aa2e9,2034-12,1,0.63
188ad51cde,2034-10,0,0.26
189d8c4a91,2034-10,0,0.24
18a66d25aa,2034-12,0,0.09
18aa4c0f37,2034-12,0,0.16
18b36ae840,2034-12,0,0.04
18b719af7b,2034-10,0,0.31
18b9ec16e2,2034-12,0,0.0
18bd6216a9,2034-12,1,0.37
18caaa9978,2034-11,0,0.32
18cd5e8c8e,2034-12,0,0.17
18cf9c3222,2034-12,0,0.01
18d81cbaf5,2034-11,1,0.41
18da26c984,2034-11,1,0.51
18f18c86c8,2034-12,0,0.32
18f30c8914,2034-12,0,0.04
18fb6461b5,2034-12,0,0.16
18fd6637ae,2034-12,0,0.18
190e5edfd6,2034-12,0,0.04
191a94befe,2034-10,0,0.12
1926d0b8cc,2034-12,0,0.1
192dde06bd,2034-12,0,0.28
193494b440,2034-10,0,0.2
193a2e8631,2034-12,1,0.65
194bdd5d7c,2034-11,1,0.44
1952a7ac4d,2034-12,0,0.04
19591eb4d4,2034-11,1,0.47
195b8405e7,2034-12,1,0.69
195c79824d,2034-11,0,0.23
1964558404,2034-11,1,0.89
1982c3bff6,2034-12,0,0.02
198b0acaaa,2034-12,1,0.42
198b2c0090,2034-12,1,0.78
1993a143e9,2034-11,1,0.39
199e1ac30f,2034-11,0,0.23
19a90cab6e,2034-12,0,0.23
19aa9ac4be,2034-10,1,0.5
19b01ae86d,2034-12,0,0.12
19ba6cf40e,2034-12,0,0.19
19bcda3c29,2034-11,1,0.36
19c37f1207,2034-12,0,0.03
19db0e8d83,2034-12,0,0.24
19deb19da6,2034-12,1,0.47
19e6d0e696,2034-10,1,0.47
19eb1fc133,2034-12,0,0.02
19f57c42d3,2034-12,0,0.17
1a0717ed4a,2034-12,0,0.11
1a0991219e,2034-12,1,0.43
1a0a3b5e26,2034-12,0,0.06
1a0c36381c,2034-11,1,0.35
1a1d3fd9ce,2034-12,0,0.14
1a2646e34d,2034-12,0,0.07
1a2794e595,2034-12,0,0.03
1a2a12a70b,2034-12,0,0.01
1a2b71397e,2034-12,0,0.08
1a30367739,2034-12,0,0.01
1a35d69697,2034-11,1,0.68
1a3769d3f8,2034-12,0,0.01
1a50eb13f8,2034-12,0,0.11
1a52f2e3dd,2034-12,0,0.12
1a5aebba1a,2034-11,1,0.46
1a5ba7f6ac,2034-12,0,0.05
1a5fa12b12,2034-12,0,0.01
1a64876548,2034-12,1,0.53
1a667a2adf,2034-12,1,0.43
1a67927045,2034-10,1,0.58
1a6c53e6fd,2034-12,0,0.06
1a6e3dd0e2,2034-12,1,0.38
1a7c129c96,2034-12,0,0.01
1a7ca052df,2034-12,1,0.64
1a810ffe5e,2034-10,0,0.17
1a90505dad,2034-12,0,0.23
1aa0a227bf,2034-11,0,0.24
1aa4d3e1f8,2034-12,0,0.03
1aab44fc50,2034-12,0,0.31
1ac59fb42c,2034-10,1,0.67
1ac9ece186,2034-12,0,0.06
1acf3d7fbf,2034-11,1,0.49
1ad2dd20c2,2034-12,0,0.0
1ad7a45b9d,2034-12,0,0.0
1ad9d7e350,2034-12,0,0.09
1aee0e93f3,2034-12,0,0.18
1af622034a,2034-11,1,0.85
1b02f5097a,2034-12,0,0.09
1b12725cfb,2034-12,0,0.01
1b26a155eb,2034-12,1,0.6
1b2813b1f4,2034-12,0,0.02
1b349e0e50,2034-12,1,0.71
1b3ede95e7,2034-12,1,0.71
1b439f28ba,2034-11,0,0.06
1b4560775f,2034-12,0,0.04
1b548a5243,2034-11,0,0.24
1b5c6c3cdf,2034-12,0,0.06
1b6c11a82d,2034-12,0,0.08
1b6cf65193,2034-12,0,0.07
1b80ddff46,2034-12,0,0.07
1b9595f8f1,2034-11,1,0.41
1bb02f7dba,2034-12,0,0.19
1bca0daf36,2034-10,0,0.05
1bd00a9233,2034-12,0,0.02
1bd8aa7f2a,2034-12,1,0.41
1bdb568337,2034-12,1,0.56
1beac8d7c8,2034-10,1,0.52
1beafcae5b,2034-12,1,0.48
1bee0f1bea,2034-11,0,0.23
1bf50191d4,2034-11,1,0.51
1bffb04a4e,2034-12,0,0.12
1c12a76bb3,2034-10,0,0.06
1c1e073777,2034-12,1,0.38
1c1fa6ea5f,2034-12,0,0.09
1c22e31d2d,2034-10,1,0.51
1c2caa4359,2034-12,1,0.63
1c3971cb3f,2034-12,1,0.7
1c43302e54,2034-10,0,0.26
1c48c02a8d,2034-12,0,0.0
1c4b0ca466,2034-11,1,0.88
1c57da028f,2034-10,0,0.09
1c5956d571,2034-12,1,0.79
1c61231852,2034-11,0,0.26
1c6632ebd7,2034-11,1,0.56
1c75cca43d,2034-10,0,0.28
1c791d552a,2034-12,1,0.45
1c7b4b16b8,2034-12,0,0.03
1c8a55353a,2034-10,0,0.07
1c8b539073,2034-12,0,0.02
1c8e841132,2034-12,1,0.38
1c9a2c4033,2034-12,1,0.44
1c9c26b759,2034-12,0,0.01
1c9df03971,2034-10,1,0.41
1ca3ae9a19,2034-12,0,0.0
1ca3f9547d,2034-12,0,0.02
1caa031ffe,2034-12,0,0.11
1cb84f4625,2034-12,1,0.42
1cc436c302,2034-11,1,0.76
1cc450bf24,2034-12,0,0.0
1cd2d54bd5,2034-11,1,0.77
1cd5e7fdb3,2034-11,0,0.13
1cd9074387,2034-11,1,0.41
1cea84e10b,2034-10,0,0.29
1ceb155700,2034-12,0,0.01
1ced5ae2c2,2034-12,0,0.28
1cf2fb39a8,2034-11,0,0.1
1cf57fa0ea,2034-12,0,0.06
1d090efffe,2034-12,0,0.04
1d0aec6e43,2034-12,0,0.01
1d0b97e2dd,2034-12,1,0.76
1d16fd20f4,2034-10,0,0.31
1d26f2e769,2034-10,1,0.66
1d276d454e,2034-12,0,0.01
1d3569fe0d,2034-12,0,0.03
1d361f08e6,2034-12,0,0.11
1d3fdbcb54,2034-12,0,0.12
1d43a06362,2034-12,0,0.05
1d49434ad8,2034-12,0,0.09
1d4a86f434,2034-10,0,0.12
1d5006eb2c,2034-12,0,0.08
1d516c0724,2034-12,1,0.37
1d528c3c4b,2034-12,0,0.01
1d57c11bcd,2034-12,0,0.06
1d5a844f3d,2034-12,0,0.07
1d6628b530,2034-12,0,0.0
1d67208c05,2034-12,1,0.53
1d82b0fcab,2034-11,0,0.1
1d848c0b21,2034-12,1,0.43
1d8a1eabf3,2034-10,1,0.61
1d931498a9,2034-11,1,0.96
1da19f4569,2034-10,0,0.25
1db0eed322,2034-11,0,0.04
1dbff06572,2034-12,1,0.42
1dd28bc62f,2034-12,0,0.13
1dd9c357d5,2034-11,1,0.53
1ddaea9838,2034-12,0,0.01
1ddbf0a825,2034-12,0,0.02
1de8f93cb8,2034-12,1,0.58
1df50672a1,2034-12,0,0.02
1e011f35dd,2034-12,0,0.2
1e03789273,2034-12,0,0.04
1e049e7033,2034-11,1,0.75
1e0eb545d0,2034-11,1,0.42
1e1af9bd33,2034-12,1,0.4
1e21dd5312,2034-11,1,0.44
1e26f9d71a,2034-12,0,0.01
1e26fe7a1b,2034-12,0,0.01
1e2973c490,2034-12,1,0.77
1e31387ff6,2034-12,0,0.05
1e32603c75,2034-12,1,0.61
1e35fe7a0c,2034-11,1,0.42
1e3abc9821,2034-12,0,0.33
1e3f4f2399,2034-12,1,0.85
1e41a152d4,2034-12,0,0.1
1e56c26020,2034-12,0,0.31
1e59e29ddb,2034-12,0,0.01
1e6011a1ac,2034-11,0,0.03
1e77edcd42,2034-12,0,0.02
1e88757a68,2034-12,1,0.51
1e8a3d6c38,2034-12,0,0.03
1e9579e904,2034-12,0,0.22
1e9a068842,2034-10,1,0.37
1ea2c6dc92,2034-12,0,0.15
1ea49ae238,2034-12,0,0.08
1eb34f8cf8,2034-12,0,0.02
1eba9adc69,2034-10,1,0.67
1ecd74515b,2034-12,1,0.54
1ee3af0bba,2034-12,0,0.03
1eec285b6c,2034-12,0,0.02
1eec3ea7b8,2034-12,0,0.0
1eed79cde3,2034-12,0,0.2
1eef7a6dd1,2034-10,0,0.15
1ef306f639,2034-12,0,0.06
1ef676f1f3,2034-12,0,0.08
1efb3bee75,2034-12,0,0.09
1efd59ec8b,2034-12,0,0.01
1f1cdafe74,2034-12,0,0.17
1f2b7b9059,2034-11,1,0.74
1f3d4a912b,2034-11,1,0.53
1f4386f5c0,2034-12,0,0.05
1f4d548e07,2034-11,0,0.18
1f4dcb00f8,2034-10,0,0.23
1f5f2284bf,2034-12,0,0.33
1f5f2aa7de,2034-12,1,0.63
1f62a7cda4,2034-12,0,0.22
1f6b41797c,2034-12,0,0.35
1f6f538f9b,2034-10,0,0.34
1f80af9fd1,2034-12,1,0.7
1fb35a641d,2034-12,0,0.06
1fb3a4b8a1,2034-12,0,0.01
1fb8ac7bc2,2034-12,1,0.94
1fc0270fee,2034-11,0,0.34
1fcf27967c,2034-11,1,0.48
1fdd6f118c,2034-11,1,0.35
1fddd8439c,2034-12,0,0.05
1fdfda89ac,2034-12,1,0.56
1ff1c10371,2034-12,0,0.01
2.18E+11,2034-12,0,0.01
2.60E+07,2034-12,0,0.18
2017052482,2034-12,0,0.08
202431a985,2034-12,0,0.09
2026805201,2034-12,0,0.07
2030cde594,2034-11,0,0.31
20490c0055,2034-12,1,0.42
204a1c4c9d,2034-10,0,0.06
204a3bd9c8,2034-10,0,0.11
204ae66ae6,2034-12,0,0.01
2064d4cf1b,2034-12,0,0.19
2067d27f60,2034-12,0,0.16
2069079503,2034-12,0,0.03
206ef2b25d,2034-12,0,0.01
207081db33,2034-12,0,0.04
2077cf8c4c,2034-12,0,0.0
207cc1c4a7,2034-12,0,0.0
207dd167c0,2034-12,1,0.38
207fea4298,2034-11,0,0.27
2089e0a87b,2034-11,0,0.11
208ffa7ac6,2034-12,0,0.16
209389fd86,2034-12,0,0.17
2094e9640c,2034-11,1,0.89
209737913,2034-12,0,0.03
209828c491,2034-12,0,0.06
2098548dad,2034-12,1,0.6
20a56fb953,2034-12,0,0.17
20b1189157,2034-11,1,0.72
20b94b8c41,2034-12,0,0.04
20cd870d7d,2034-12,0,0.06
20dc84f01f,2034-12,0,0.0
20e07d2dc4,2034-12,0,0.18
20e3712f9b,2034-11,1,0.48
20f0fd2ce2,2034-10,0,0.18
20f247f952,2034-11,0,0.33
20f779b42a,2034-11,1,0.48
20fba59cc0,2034-11,1,0.66
2106694aa4,2034-11,1,0.69
21070c1b77,2034-10,0,0.03
2118536015,2034-12,0,0.02
2129063584,2034-12,0,0.02
2129c73af1,2034-12,0,0.02
21398c871d,2034-12,0,0.27
213c094a5b,2034-12,0,0.29
2140cd7d8f,2034-12,0,0.0
21438ee1e5,2034-12,1,0.74
214a339e28,2034-11,1,0.6
214e8d5bb4,2034-12,0,0.04
21517d9026,2034-12,1,0.43
21530ab727,2034-12,0,0.03
2159337d13,2034-12,1,0.63
215c1a4ff5,2034-10,1,0.77
2161a2ba39,2034-10,1,0.81
2173777bfc,2034-12,0,0.21
21754315f5,2034-12,0,0.09
2192a5ff42,2034-12,0,0.0
219870d1e5,2034-12,0,0.16
21990679f4,2034-10,0,0.13
219945ec85,2034-10,0,0.1
21aeaa9f8c,2034-12,0,0.02
21b3423106,2034-12,0,0.02
21bb8e49e3,2034-10,0,0.2
21c97db061,2034-11,0,0.13
21cf627a2b,2034-11,1,0.55
21d5ecbd76,2034-12,0,0.15
21dcd23c79,2034-12,0,0.07
21dfee0453,2034-12,0,0.04
21eaa279e1,2034-12,0,0.29
21eacd45ef,2034-10,1,0.55
21f15e1eea,2034-12,0,0.05
21f7221fb3,2034-12,0,0.08
21fd00cd16,2034-12,0,0.08
220423ef82,2034-12,1,0.4
220426c491,2034-12,0,0.01
2218d4d6a9,2034-12,0,0.11
22246dfec6,2034-11,1,0.6
222d3b4cfc,2034-12,0,0.0
2232f19dac,2034-12,0,0.0
223a2ab3d6,2034-12,1,0.72
223dacb7c4,2034-12,0,0.09
2241d15ac0,2034-12,0,0.0
224863d15c,2034-11,1,0.59
224e6faf23,2034-12,0,0.3
22614c10ca,2034-12,1,0.55
22619b1439,2034-12,0,0.02
227f469ad2,2034-12,0,0.02
2291d1dad0,2034-10,1,0.66
22a94261a4,2034-12,1,0.69
22aa0dbd85,2034-12,0,0.03
22b192fec6,2034-11,1,0.48
22b7781667,2034-12,0,0.02
22c1b5fbf1,2034-11,1,0.42
22c4906d8a,2034-12,0,0.03
22d846dbca,2034-12,0,0.01
22e2a51690,2034-11,1,0.57
22e361c366,2034-12,0,0.07
22e90e8763,2034-12,0,0.14
22ecd9d89d,2034-12,0,0.01
22fc61c69b,2034-12,0,0.01
230a33cd7f,2034-12,0,0.02
230ea6fd3a,2034-11,0,0.03
230f30a397,2034-10,0,0.28
2312b32965,2034-12,0,0.03
23153fec4a,2034-12,0,0.06
23209cfe8a,2034-12,0,0.07
233338b435,2034-12,0,0.19
233acf363d,2034-12,0,0.0
233bac1722,2034-12,1,0.52
2342a8e3e6,2034-12,0,0.0
23444c0f04,2034-12,1,0.52
235d1412f0,2034-12,0,0.04
2361d98bfb,2034-12,0,0.19
236d8d76e3,2034-12,0,0.01
236e081276,2034-12,0,0.25
237d6f6be2,2034-12,1,0.7
237f3ff313,2034-12,0,0.18
2380e56c8c,2034-12,0,0.0
23892d1759,2034-12,1,0.45
238c549b34,2034-12,0,0.04
23Dec89880,2034-12,0,0.01
23a37f21f8,2034-11,1,0.64
23ad8a33ce,2034-12,0,0.13
23bb5c698b,2034-12,1,0.39
23c0148675,2034-12,0,0.02
23c24d424a,2034-12,0,0.07
23c60d67e5,2034-12,0,0.09
23ca6d935b,2034-12,0,0.24
23cabd6a6d,2034-11,1,0.65
23cff99b1e,2034-12,0,0.25
23d1996f83,2034-12,0,0.35
23db8ab47f,2034-12,0,0.25
23ea96f613,2034-10,1,0.62
23eac36c6a,2034-10,1,0.7
23f9a957a8,2034-12,1,0.37
23fd49b148,2034-10,1,0.6
23ff830d69,2034-12,0,0.04
2401020545,2034-11,0,0.13
2436f13af1,2034-12,1,0.64
243cf0f222,2034-12,0,0.02
24432e3f75,2034-12,0,0.2
2445deea28,2034-12,0,0.02
245043a00e,2034-11,0,0.28
245b33add2,2034-12,1,0.67
24718c921d,2034-12,0,0.05
247599de5b,2034-12,1,0.58
2491d80d15,2034-12,0,0.14
249e7f3191,2034-12,1,0.51
249eb20e87,2034-11,0,0.11
24a31efa40,2034-12,0,0.1
24a8550e3e,2034-12,0,0.01
24a929eaac,2034-12,0,0.0
24b0f775f4,2034-12,0,0.04
24b8baee6e,2034-10,1,0.45
24b9012273,2034-12,0,0.16
24b9c953e1,2034-12,0,0.04
24ba381555,2034-12,0,0.02
24d589a67a,2034-12,0,0.27
24e4b8ea11,2034-12,0,0.07
24e86da9a5,2034-12,0,0.09
24eda6f47d,2034-10,1,0.37
24ef094936,2034-12,0,0.0
24f2a1ff85,2034-10,1,0.41
24f3787373,2034-12,1,0.42
2500e7dd73,2034-12,1,0.76
2519115088,2034-11,0,0.27
251be3c55e,2034-12,0,0.02
251ccf10fe,2034-11,1,0.39
2526c3a9f9,2034-10,0,0.05
252aea0f5d,2034-12,1,0.38
253a859c2d,2034-10,1,0.83
253f9480f0,2034-12,0,0.05
254ee92acc,2034-10,1,0.9
255dc7a0aa,2034-12,1,0.56
2577b37ba1,2034-12,0,0.02
257cba7596,2034-11,1,0.87
257d135c85,2034-11,1,0.7
259239dce5,2034-10,0,0.1
25b8baf7b3,2034-12,1,0.41
25bfd69ec9,2034-11,1,0.42
25c98c3bb9,2034-11,1,0.46
25cf0338a6,2034-12,0,0.05
25d059651d,2034-12,0,0.02
25d5ffe2d7,2034-12,0,0.03
25d9b46472,2034-12,0,0.27
25db57c54f,2034-12,0,0.12
25e0caad20,2034-12,0,0.23
25eb425306,2034-12,0,0.13
25ed2385f9,2034-12,0,0.04
2605a0501b,2034-12,0,0.01
2608b7c982,2034-12,1,0.5
2609bf98fd,2034-12,0,0.02
261984ec20,2034-12,0,0.33
2624e44635,2034-12,1,0.7
262a733189,2034-12,0,0.32
2637d5deb2,2034-12,0,0.27
263bae9441,2034-12,0,0.16
2648480824,2034-12,0,0.17
2654238496,2034-12,0,0.1
2656fb0d50,2034-12,0,0.02
2657af28ea,2034-12,0,0.05
26600a0ea7,2034-12,1,0.66
266010b83b,2034-12,0,0.28
26631c46cd,2034-10,0,0.26
266b2b9d84,2034-12,0,0.04
266e311c37,2034-12,0,0.31
267d12677a,2034-12,0,0.01
26807b55fc,2034-12,1,0.67
2680df1aeb,2034-11,1,0.64
26840ebf72,2034-12,1,0.38
268e6eb700,2034-12,0,0.04
2696cf8a66,2034-11,0,0.26
26a2db5ee1,2034-11,0,0.12
26a4065132,2034-11,1,0.58
26a8e0ff91,2034-10,0,0.33
26ac30df83,2034-12,1,0.5
26af1d8fe3,2034-12,0,0.0
26c95c5bcb,2034-12,0,0.02
26ce442dbc,2034-12,1,0.52
26cf73e977,2034-10,1,0.56
26d0ddeaaf,2034-11,1,0.52
26d2c417a4,2034-11,1,0.53
26e29f108e,2034-12,0,0.07
26e3bc569e,2034-11,0,0.24
26e8fbfac3,2034-11,0,0.21
26ec679ba3,2034-12,0,0.15
26f118c0c4,2034-11,0,0.24
26fb89cbe4,2034-10,0,0.31
26fd1d924c,2034-10,1,0.44
270c3bd20b,2034-12,0,0.01
271ed1b438,2034-12,1,0.85
271f54cf1a,2034-10,0,0.15
2724678437,2034-12,0,0.04
2729fbb95a,2034-12,1,0.54
272c18d509,2034-12,0,0.01
272f107ef3,2034-12,0,0.01
2736e03f5b,2034-12,1,0.46
2737246988,2034-12,0,0.01
27449006d0,2034-11,1,0.37
27483788f1,2034-12,0,0.28
276847973e,2034-12,0,0.02
276c208356,2034-12,0,0.1
278db7bdf4,2034-12,0,0.05
2793bafd48,2034-12,0,0.24
27a4ea8e5d,2034-12,0,0.02
27a756364b,2034-10,1,0.54
27a93a709f,2034-10,1,0.43
27ab6ec9bf,2034-12,0,0.1
27ad04c699,2034-12,0,0.0
27ae867bd4,2034-12,0,0.02
27b088fc39,2034-12,0,0.08
27b678e926,2034-10,1,0.54
27ba595b47,2034-12,1,0.82
27c4c2526e,2034-12,0,0.02
27cf11937d,2034-12,0,0.03
27cf9ce381,2034-11,0,0.19
27d2787c1f,2034-12,1,0.36
27d444f46a,2034-11,0,0.15
27dfcb93d9,2034-11,1,0.63
27dfe84253,2034-12,0,0.03
27eeb43faa,2034-12,1,0.38
28099f85fa,2034-12,0,0.0
2830132055,2034-12,0,0.01
283e7599c9,2034-12,0,0.0
2847d5c731,2034-12,1,0.61
285caeb939,2034-12,0,0.03
285e61aa4b,2034-12,0,0.0
2863370ffa,2034-12,1,0.81
287517b02c,2034-12,0,0.01
2875c4c122,2034-12,0,0.02
287b6b8d52,2034-12,0,0.03
289f11404e,2034-11,1,0.48
28ae0821c3,2034-11,0,0.11
28b27e3d7d,2034-11,0,0.18
28ce05f51d,2034-12,1,0.41
28db0af8ca,2034-12,1,0.62
28df8eb8d4,2034-12,0,0.24
28e3d1b208,2034-12,0,0.02
28fe981fd4,2034-12,0,0.01
29062f849f,2034-12,0,0.11
290765181e,2034-10,0,0.22
2908b09fa6,2034-12,0,0.09
2909b4c960,2034-12,0,0.17
290db82786,2034-12,1,0.61
292578ceee,2034-12,0,0.1
29343d5bb3,2034-12,0,0.11
2935b3f49e,2034-12,0,0.12
2935fee53c,2034-12,0,0.02
293bd28a01,2034-11,0,0.11
294186aab6,2034-12,1,0.56
29432b5d30,2034-10,1,0.64
2947a7dc5d,2034-12,0,0.09
29509790f7,2034-12,1,0.54
29560d183b,2034-12,0,0.03
295e8d8d36,2034-12,1,0.48
2969c7c3ab,2034-11,1,0.77
296c24a213,2034-12,1,0.4
296d81f939,2034-11,0,0.13
296f4a78d6,2034-12,1,0.41
29726f8289,2034-12,0,0.0
297272195d,2034-10,0,0.2
2981c6a0f0,2034-12,1,0.39
29892bc4f6,2034-12,0,0.0
2997503d11,2034-12,1,0.38
299d8a4f3e,2034-11,1,0.81
29a1e70c2a,2034-12,0,0.14
29a9c5891b,2034-12,1,0.56
29af7e07f3,2034-12,1,0.7
29b0ac2c4c,2034-12,0,0.03
29b9481df5,2034-12,0,0.0
29bce08a67,2034-12,1,0.53
29be0b85fe,2034-12,0,0.26
29dcd9268f,2034-12,0,0.35
29de4a4959,2034-12,0,0.11
29e0d4680d,2034-12,0,0.34
29e781d33d,2034-10,1,0.42
29f7ac8ef4,2034-12,0,0.0
2a06c25644,2034-12,1,0.41
2a0a5d0365,2034-12,0,0.07
2a0e1ebc40,2034-11,1,0.39
2a1cf4ff5b,2034-12,0,0.01
2a1d5b4246,2034-12,0,0.09
2a1e320a8b,2034-12,1,0.62
2a1e976511,2034-12,0,0.27
2a3bbac8da,2034-12,1,0.53
2a55ddf4b8,2034-12,0,0.33
2a5cb06d85,2034-11,1,0.44
2a659c2b7d,2034-12,0,0.03
2a65d4d476,2034-10,1,0.37
2a6ab3e708,2034-11,0,0.35
2a6f295cc2,2034-12,0,0.13
2a73baea00,2034-11,0,0.09
2a7bd2e74a,2034-12,0,0.04
2a7f845404,2034-11,1,0.51
2a84aa68eb,2034-12,0,0.0
2a8a4dd4c0,2034-12,0,0.01
2a9401c788,2034-12,0,0.06
2a96983b41,2034-12,1,0.66
2aa2a669a2,2034-12,0,0.16
2aa8bec799,2034-10,1,0.59
2aaba9f539,2034-12,0,0.19
2aaea2c908,2034-12,0,0.16
2ab6e27b0f,2034-12,0,0.18
2abdbf6aac,2034-12,0,0.04
2ac8f262f4,2034-12,0,0.03
2ad6b47fe0,2034-12,0,0.0
2ae865744b,2034-12,0,0.09
2aea7a50fe,2034-12,0,0.01
2aebde2fe9,2034-12,0,0.06
2b1b75b8f7,2034-11,1,0.49
2b31787a91,2034-10,0,0.29
2b33b5463b,2034-12,0,0.01
2b453f5feb,2034-12,0,0.3
2b4c5b20e8,2034-11,1,0.81
2b5a1bb133,2034-12,0,0.01
2b6029b184,2034-12,1,0.52
2b666b2e53,2034-12,0,0.16
2b6bb1f29d,2034-12,1,0.7
2b6be00c32,2034-10,1,0.6
2b7c2b8fb0,2034-11,1,0.5
2b7e01b4f6,2034-12,0,0.04
2b7e976e97,2034-12,1,0.78
2b8b7d83e0,2034-12,0,0.01
2b9199a6c5,2034-12,0,0.04
2b9a9e0462,2034-10,0,0.11
2ba34db48b,2034-12,0,0.16
2ba9d21dcc,2034-12,1,0.46
2baf81d845,2034-12,1,0.5
2bb1d4977c,2034-12,0,0.07
2bbba92a47,2034-12,0,0.06
2bc4805617,2034-10,1,0.43
2bc92ab7ae,2034-12,0,0.14
2bca564a4e,2034-11,1,0.7
2bcbfaf7e6,2034-12,0,0.0
2bdb8e9f5e,2034-11,0,0.12
2be1d4b0d9,2034-12,0,0.28
2be5cb35f3,2034-12,0,0.01
2be83e86a0,2034-12,0,0.1
2bec8a510d,2034-12,1,0.47
2bf8caa90a,2034-12,0,0.1
2bff714fe7,2034-12,0,0.05
2c11367313,2034-11,1,0.44
2c117c2db5,2034-12,0,0.01
2c15b2a577,2034-11,0,0.2
2c27b31d03,2034-12,1,0.56
2c2c731ef8,2034-12,1,0.37
2c328165ea,2034-12,0,0.02
2c35f13061,2034-12,0,0.04
2c3643a82c,2034-11,1,0.45
2c365b0535,2034-12,0,0.04
2c40a7f189,2034-12,1,0.52
2c43be596a,2034-11,1,0.9
2c4c202cb8,2034-12,0,0.08
2c50b8a385,2034-12,0,0.01
2c588a7288,2034-12,0,0.11
2c5e54ea2f,2034-12,0,0.0
2c62b0d6e5,2034-10,1,0.42
2c65e63cb2,2034-12,0,0.15
2c82e679c1,2034-12,0,0.15
2c955da84b,2034-12,0,0.01
2c9614dbe7,2034-12,0,0.03
2ca529bf81,2034-12,1,0.41
2cbfdb71c3,2034-10,1,0.75
2cc274e632,2034-12,0,0.0
2ccc5ea050,2034-12,0,0.0
2cd24e4933,2034-12,1,0.84
2cda42124e,2034-12,1,0.87
2cdfae4599,2034-12,0,0.24
2cf622f059,2034-10,1,0.38
2d00991bcd,2034-12,1,0.36
2d00b12e3d,2034-12,0,0.02
2d0459034b,2034-12,0,0.01
2d1aac76db,2034-12,1,0.77
2d1f4646ad,2034-12,0,0.24
2d22802583,2034-11,1,0.89
2d2671e92c,2034-12,1,0.56
2d27bc5d38,2034-12,0,0.24
2d2c9af3b3,2034-12,1,0.39
2d2e6ac53b,2034-11,0,0.08
2d342e9170,2034-12,0,0.03
2d4760dec9,2034-12,0,0.04
2d4c00a4cd,2034-12,0,0.19
2d5c822138,2034-12,0,0.07
2d6ad7c083,2034-12,1,0.47
2d6c309c6e,2034-10,1,0.59
2d6fd1f081,2034-12,0,0.02
2d988d41bf,2034-11,0,0.28
2d99c2f0b3,2034-11,1,0.44
2dac5a225b,2034-12,1,0.95
2dbd21cf41,2034-12,1,0.44
2dbd40dd8a,2034-12,1,0.47
2ddc05f489,2034-11,1,0.7
2deaf1c8f8,2034-12,0,0.12
2df17036b7,2034-12,0,0.01
2df63c28b6,2034-10,1,0.73
2df70be39a,2034-12,0,0.3
2df75ebf35,2034-12,0,0.17
2e00fe05b3,2034-10,0,0.14
2e0a766bd5,2034-12,1,0.45
2e1c904cef,2034-12,1,0.59
2e363fb57b,2034-12,0,0.01
2e3b9ab140,2034-11,0,0.34
2e4a2ef020,2034-12,0,0.06
2e51a37968,2034-11,0,0.33
2e6d3b212a,2034-10,1,0.46
2e78891a9c,2034-12,0,0.09
2e8c6b9849,2034-12,0,0.04
2e921dc241,2034-12,0,0.01
2e9fc1267a,2034-11,0,0.2
2ea4ecb1b3,2034-11,0,0.1
2eab77afb1,2034-12,0,0.1
2eb84a3cf6,2034-12,0,0.16
2ec1b5cc93,2034-12,0,0.02
2ed763715b,2034-12,0,0.26
2ed76f6791,2034-12,0,0.34
2ee2608106,2034-11,0,0.11
2ee3249f84,2034-10,0,0.06
2ef7b235b6,2034-12,0,0.23
2efd45ec55,2034-12,0,0.13
2f0288df22,2034-11,0,0.14
2f0d36d32a,2034-12,0,0.23
2f0fd8afe8,2034-11,0,0.16
2f1577bd0c,2034-12,0,0.1
2f272b04a6,2034-12,0,0.03
2f2d7dacc3,2034-12,1,0.51
2f3deed796,2034-12,0,0.02
2f3fd2b5a3,2034-12,0,0.09
2f42d2b4b6,2034-12,0,0.07
2f4df3574a,2034-12,0,0.04
2f5632d2e5,2034-11,0,0.15
2f56fb05ee,2034-12,0,0.01
2f582857dc,2034-10,1,0.53
2f59500f1f,2034-12,0,0.15
2f5b48e9d4,2034-12,0,0.24
2f601cbee3,2034-12,0,0.0
2f7974abb5,2034-11,1,0.88
2fa948c103,2034-12,0,0.24
2fb19fbf28,2034-12,0,0.19
2fb6d7d5df,2034-12,0,0.01
2fba0db04f,2034-12,0,0.11
2fc28f53d5,2034-10,0,0.28
2fc5b02b01,2034-12,0,0.03
2fd5745d78,2034-12,1,0.45
2fe418b25f,2034-12,0,0.03
2fe6d60bd3,2034-12,0,0.22
2ff1832511,2034-12,0,0.18
2ff5c181ea,2034-12,0,0.27
3.05E+15,2034-12,0,0.14
3.08E+09,2034-12,0,0.07
3.11E+40,2034-12,0,0.04
3.52E+08,2034-12,0,0.1
3006924744,2034-12,0,0.01
3008a4de59,2034-12,0,0.0
3013bc2952,2034-12,0,0.22
30141d8295,2034-12,0,0.04
301aa54428,2034-12,0,0.02
301e970da4,2034-12,0,0.2
3020b0bfdc,2034-12,0,0.19
302c9f9ac8,2034-10,1,0.76
303603b0d2,2034-12,0,0.11
303cf26af4,2034-12,0,0.15
304b10efef,2034-12,0,0.11
304c3ff806,2034-12,0,0.14
304df9ba36,2034-12,0,0.01
